player_id,player_url,fifa_version,fifa_update,fifa_update_date,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,league_level,club_team_id,club_name,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url
208437,/player/208437/magnus-eriksson/230009,23,9,2023-01-13,M. Eriksson,Magnus Lennart Eriksson,CM,72,72,1800000.0,7000.0,32,1990-04-08,180,79,56.0,Allsvenskan,1.0,710.0,Djurgården,LCM,7.0,,2020-08-21,2025.0,46,Sweden,,,,Left,3,3,1,Medium/High,Stocky (170-185),No,2300000.0,,"Solid Player, Leadership, Finesse Shot",50.0,69.0,75.0,68.0,55.0,79.0,77,68,57,73,65,66,72,68,76,70,47,52,61,76,82,73,73,83,77,66,81,60,72,77,72,71,55,55,42,10,11,14,9,10,,68+2,68+2,68+2,68,69,69,69,68,70+2,70+2,70+2,70+2,72,72,72,70+2,64+2,67+2,67+2,67+2,64+2,61+2,62+2,62+2,62+2,61+2,17+2,https://cdn.sofifa.net/players/208/437/23_120.png
210556,/player/210556/lucas-eduardo-dos-santos-joao/230009,23,9,2023-01-13,Lucas João,Lucas Eduardo dos Santos João,ST,72,72,2400000.0,17000.0,28,1993-09-04,193,80,14.0,Championship,2.0,1793.0,Reading,SUB,9.0,,2019-08-06,2023.0,98,Angola,,,,Right,4,4,1,Medium/Low,Normal (185+),No,4600000.0,,"Injury Prone, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",68.0,72.0,61.0,71.0,26.0,64.0,48,72,70,63,66,74,73,46,61,73,60,74,66,65,48,80,46,46,84,70,40,22,70,71,60,65,20,23,20,11,10,13,13,10,,72,72,72,68,70,70,70,68,69+2,69+2,69+2,66+2,62+2,62+2,62+2,66+2,46+2,46+2,46+2,46+2,46+2,43+2,42+2,42+2,42+2,43+2,17+2,https://cdn.sofifa.net/players/210/556/23_120.png
211292,/player/211292/nyasha-mushekwi/230009,23,9,2023-01-13,N. Mushekwi,Nyasha Liberty Mushekwi,ST,72,72,1100000.0,9000.0,34,1987-08-21,188,70,2012.0,Super League,1.0,112163.0,Hangzhou,RS,30.0,,2019-07-15,2023.0,148,Zimbabwe,,,,Left,3,2,1,High/Low,Stocky (185+),No,1700000.0,,,78.0,71.0,53.0,60.0,31.0,76.0,43,76,85,60,62,56,48,35,46,61,72,82,65,70,56,76,85,69,81,56,72,36,75,60,61,65,17,29,19,15,8,14,10,11,,72,72,72,64,67,67,67,64,63+2,63+2,63+2,63+2,58+2,58+2,58+2,63+2,49+2,48+2,48+2,48+2,49+2,48+2,49+2,49+2,49+2,48+2,18+2,https://cdn.sofifa.net/players/211/292/23_120.png
211354,/player/211354/marco-benassi/230009,23,9,2023-01-13,M. Benassi,Marco Benassi,CM,72,72,2500000.0,33000.0,27,1994-09-08,184,80,31.0,Serie A,1.0,110374.0,Fiorentina,RES,24.0,,2017-08-09,2024.0,27,Italy,,,,Right,3,3,2,High/Medium,Normal (170-185),No,4300000.0,,,54.0,70.0,71.0,75.0,70.0,66.0,68,66,68,75,70,76,68,64,73,78,55,54,72,72,68,80,66,52,69,74,74,70,74,70,52,72,68,72,70,11,7,5,12,14,,71+1,71+1,71+1,71,72,72,72,71,72,72,72,70+2,72,72,72,70+2,68+2,71+1,71+1,71+1,68+2,68+2,70+2,70+2,70+2,68+2,17+2,https://cdn.sofifa.net/players/211/354/23_120.png
211378,/player/211378/jackson-irvine/230009,23,9,2023-01-13,J. Irvine,Jackson Alexander Irvine,CM,72,72,2300000.0,15000.0,29,1993-03-07,189,70,20.0,2. Bundesliga,2.0,110329.0,St. Pauli,RCM,7.0,,2021-07-05,2023.0,195,Australia,1415.0,LDM,22.0,Right,3,3,1,Medium/Medium,Normal (185+),No,3700000.0,,"Playmaker (AI), Power Header",65.0,67.0,70.0,68.0,69.0,76.0,64,66,77,73,58,67,63,58,68,74,64,65,58,70,58,73,84,80,75,66,72,72,70,76,55,71,65,69,68,7,13,11,9,11,,70+2,70+2,70+2,69,70,70,70,69,70+2,70+2,70+2,70+2,72,72,72,70+2,70+2,71+1,71+1,71+1,70+2,70+2,71+1,71+1,71+1,70+2,17+2,https://cdn.sofifa.net/players/211/378/23_120.png
213418,/player/213418/chuba-akpom/230009,23,9,2023-01-13,C. Akpom,Chuba Akpom,ST,72,73,2800000.0,23000.0,26,1995-10-09,186,81,14.0,Championship,2.0,12.0,Middlesbrough,CF,29.0,,2020-09-19,2023.0,14,England,,,,Right,3,3,1,Medium/Medium,Normal (185+),Yes,5500000.0,,Speed Dribbler (AI),83.0,71.0,53.0,71.0,29.0,74.0,48,73,69,59,66,69,42,42,46,73,81,84,78,70,66,75,83,75,80,66,56,29,72,57,62,70,20,29,19,8,15,10,6,13,,72+1,72+1,72+1,69,70,70,70,69,67+2,67+2,67+2,67+2,60+2,60+2,60+2,67+2,51+2,48+2,48+2,48+2,51+2,49+2,46+2,46+2,46+2,49+2,17+2,https://cdn.sofifa.net/players/213/418/23_120.png
213620,/player/213620/felipe-mora/230009,23,9,2023-01-13,F. Mora,Felipe Andrés Mora Aliaga,ST,72,72,2400000.0,8000.0,28,1993-08-02,175,68,39.0,Major League Soccer,1.0,111140.0,Portland Timbers,RES,9.0,,2021-01-18,2025.0,55,Chile,,,,Right,3,3,1,Medium/Low,Normal (170-185),Yes,3600000.0,,"Injury Prone, Outside Foot Shot",76.0,71.0,55.0,71.0,27.0,65.0,32,73,71,66,66,71,55,40,64,71,78,74,74,68,69,75,84,62,74,65,40,21,72,57,68,71,22,23,18,12,11,11,11,9,,72,72,72,67,70,70,70,67,68+2,68+2,68+2,65+2,62+2,62+2,62+2,65+2,46+2,47+2,47+2,47+2,46+2,44+2,42+2,42+2,42+2,44+2,17+2,https://cdn.sofifa.net/players/213/620/23_120.png
213693,/player/213693/joe-rothwell/230009,23,9,2023-01-13,J. Rothwell,Joe Rothwell,CM,72,72,2500000.0,32000.0,27,1995-01-11,183,77,13.0,Premier League,1.0,1943.0,AFC Bournemouth,SUB,14.0,,2022-07-01,2026.0,14,England,,,,Right,4,3,1,High/Medium,Normal (170-185),Yes,5000000.0,,Technical Dribbler (AI),79.0,62.0,70.0,76.0,60.0,66.0,67,62,59,72,55,78,65,63,71,73,78,79,78,72,77,59,35,80,64,68,59,64,68,72,56,65,52,65,62,14,8,13,15,9,,67+2,67+2,67+2,72,71,71,71,72,72,72,72,73-1,72,72,72,73-1,69+2,67+2,67+2,67+2,69+2,68+2,62+2,62+2,62+2,68+2,18+2,https://cdn.sofifa.net/players/213/693/23_120.png
213937,/player/213937/ager-aketxe-barrutia/230009,23,9,2023-01-13,Aketxe,Ager Aketxe Barrutia,CAM,72,72,2400000.0,9000.0,28,1993-12-30,174,69,54.0,La Liga 2,2.0,467.0,SD Eibar,CAM,10.0,,2021-07-27,2023.0,45,Spain,,,,Left,3,3,1,Medium/Medium,Normal (170-185),Yes,3800000.0,#FK Specialist,"Power Free-Kick, Long Shot Taker (AI), Playmaker (AI)",59.0,76.0,80.0,71.0,44.0,59.0,79,71,40,78,60,69,84,89,76,70,65,54,84,63,88,88,40,56,65,84,51,41,62,82,73,66,40,50,48,15,14,12,15,8,,67+2,67+2,67+2,71,70,70,70,71,72,72,72,70+2,70+2,70+2,70+2,70+2,59+2,59+2,59+2,59+2,59+2,56+2,50+2,50+2,50+2,56+2,18+2,https://cdn.sofifa.net/players/213/937/23_120.png
215871,/player/215871/alireza-jahanbakhsh/230009,23,9,2023-01-13,A. Jahanbakhsh,Alireza Jahanbakhsh,RW,72,72,2400000.0,10000.0,28,1993-08-11,181,78,10.0,Eredivisie,1.0,246.0,Feyenoord,SUB,7.0,,2021-07-17,2024.0,161,Iran,,,,Right,4,3,1,Medium/Medium,Normal (170-185),Yes,3400000.0,,"Flair, Speed Dribbler (AI)",77.0,72.0,68.0,74.0,43.0,69.0,68,68,62,69,74,74,64,54,64,74,76,77,78,70,75,82,86,73,66,76,68,42,72,72,58,74,45,37,40,13,11,9,7,7,,72,72,72,72,73-1,73-1,73-1,72,72,72,72,72,68+2,68+2,68+2,72,60+2,58+2,58+2,58+2,60+2,58+2,54+2,54+2,54+2,58+2,16+2,https://cdn.sofifa.net/players/215/871/23_120.png
216860,/player/216860/vaclav-cerny/230009,23,9,2023-01-13,V. Černý,Václav Černý,RW,72,75,3200000.0,10000.0,24,1997-10-17,182,65,10.0,Eredivisie,1.0,1908.0,FC Twente,RW,7.0,,2021-07-02,2023.0,12,Czech Republic,1330.0,SUB,19.0,Left,3,3,1,High/Medium,Lean (170-185),No,5000000.0,#Speedster,"Flair, Long Shot Taker (AI), Speed Dribbler (AI), Outside Foot Shot",91.0,66.0,63.0,74.0,33.0,54.0,63,68,42,65,60,74,75,58,48,73,90,91,87,66,65,67,31,66,49,66,56,35,67,67,50,65,32,33,26,11,10,10,11,11,,67+2,67+2,67+2,72,71,71,71,72,70+2,70+2,70+2,70+2,62+2,62+2,62+2,70+2,56+2,50+2,50+2,50+2,56+2,52+2,42+2,42+2,42+2,52+2,17+2,https://cdn.sofifa.net/players/216/860/23_120.png
218066,/player/218066/mbwana-ally-samatta/230009,23,9,2023-01-13,M. Samatta,Mbwana Ally Samatta,ST,72,72,2300000.0,45000.0,29,1992-12-23,183,80,4.0,Jupiler Pro League,1.0,673.0,Genk,SUB,7.0,Fenerbahçe,,2023.0,143,Tanzania,,,,Right,4,3,1,High/Medium,Normal (170-185),No,,,Power Header,84.0,70.0,63.0,69.0,31.0,71.0,67,69,75,69,72,69,65,57,45,66,84,84,76,71,69,77,88,72,71,66,65,18,73,63,69,70,32,28,23,12,14,9,7,9,,72,72,72,71,71,71,71,71,68+2,68+2,68+2,69+2,61+2,61+2,61+2,69+2,53+2,49+2,49+2,49+2,53+2,51+2,47+2,47+2,47+2,51+2,17+2,https://cdn.sofifa.net/players/218/066/23_120.png
220148,/player/220148/nicolas-orsini/230009,23,9,2023-01-13,N. Orsini,Nicolás Orsini,ST,72,72,2500000.0,13000.0,27,1994-09-12,191,90,353.0,Liga Profesional,1.0,1877.0,Boca Juniors,SUB,27.0,,2021-06-11,2024.0,52,Argentina,,,,Right,2,2,1,High/Low,Normal (185+),Yes,3500000.0,,Injury Prone,77.0,71.0,57.0,67.0,31.0,74.0,45,72,74,65,64,64,43,43,59,70,76,77,70,70,74,74,75,64,82,65,65,22,73,61,69,68,33,25,19,11,6,16,6,16,,72,72,72,67,69,69,69,67,67+2,67+2,67+2,66+2,61+2,61+2,61+2,66+2,49+2,50+2,50+2,50+2,49+2,47+2,47+2,47+2,47+2,47+2,17+2,https://cdn.sofifa.net/players/220/148/23_120.png
221467,/player/221467/chang-min-lee/230009,23,9,2023-01-13,Lee Chang Min,이창민 李昌珉,CM,72,72,2300000.0,7000.0,28,1994-01-20,179,77,83.0,K League 1,1.0,1478.0,Jeju United,RCM,8.0,,2016-01-01,2022.0,167,Korea Republic,,,,Right,4,3,1,High/Medium,Normal (170-185),No,2900000.0,,"Leadership, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI)",67.0,67.0,69.0,69.0,61.0,77.0,56,61,59,73,57,66,65,68,72,73,68,67,70,68,74,76,72,87,77,77,66,62,70,74,53,66,63,61,56,15,13,16,6,14,,68+2,68+2,68+2,68,69,69,69,68,70+2,70+2,70+2,69+2,72,72,72,69+2,66+2,69+2,69+2,69+2,66+2,65+2,65+2,65+2,65+2,65+2,18+2,https://cdn.sofifa.net/players/221/467/23_120.png
221885,/player/221885/paul-seguin/230009,23,9,2023-01-13,P. Seguin,Paul Seguin,CM,72,73,2700000.0,21000.0,27,1995-03-29,185,82,19.0,Bundesliga,1.0,1831.0,FC Union Berlin,SUB,14.0,,2022-07-01,2022.0,21,Germany,,,,Right,3,3,1,Medium/Medium,Lean (185+),Yes,4800000.0,,,61.0,59.0,68.0,71.0,68.0,76.0,59,56,66,75,51,68,52,43,71,77,68,55,69,73,65,65,72,83,75,63,69,69,59,73,48,73,69,67,66,14,11,6,15,8,,65+2,65+2,65+2,67,67,67,67,67,69+2,69+2,69+2,68+2,72+1,72+1,72+1,68+2,69+2,72+1,72+1,72+1,69+2,69+2,69+2,69+2,69+2,69+2,18+2,https://cdn.sofifa.net/players/221/885/23_120.png
223596,/player/223596/smail-prevljak/230009,23,9,2023-01-13,S. Prevljak,Smail Prevljak,ST,72,73,2700000.0,11000.0,27,1995-05-10,187,75,4.0,Jupiler Pro League,1.0,2013.0,AS Eupen,SUB,9.0,,2020-08-31,2023.0,8,Bosnia and Herzegovina,,,,Right,3,3,1,Medium/Low,Normal (185+),No,4100000.0,,"Power Free-Kick, Long Shot Taker (AI)",57.0,79.0,59.0,68.0,24.0,72.0,62,83,68,60,74,66,71,68,48,73,55,58,62,71,58,78,66,68,77,76,65,16,74,57,66,81,25,16,12,15,11,11,12,11,,72+1,72+1,72+1,67,69,69,69,67,66+2,66+2,66+2,65+2,59+2,59+2,59+2,65+2,46+2,45+2,45+2,45+2,46+2,43+2,41+2,41+2,41+2,43+2,19+2,https://cdn.sofifa.net/players/223/596/23_120.png
224883,/player/224883/steve-mounie/230009,23,9,2023-01-13,S. Mounié,Steve Michel Mounié,ST,72,72,2500000.0,18000.0,27,1994-09-29,190,83,16.0,Ligue 1,1.0,378.0,Brest,SUB,15.0,,2020-09-09,2024.0,99,Benin,,,,Right,3,2,2,Medium/Medium,Normal (185+),Yes,5000000.0,,Power Header,56.0,72.0,62.0,68.0,45.0,79.0,59,73,84,67,67,68,52,54,59,73,52,59,57,67,51,76,92,67,84,68,77,42,74,64,66,70,39,41,39,14,15,6,12,15,,72,72,72,67,69,69,69,67,67+2,67+2,67+2,66+2,65+2,65+2,65+2,66+2,55+2,57+2,57+2,57+2,55+2,54+2,58+2,58+2,58+2,54+2,19+2,https://cdn.sofifa.net/players/224/883/23_120.png
225363,/player/225363/ruben-barcelos-de-sousa-lameiras/230009,23,9,2023-01-13,Rúben Lameiras,Rúben Barcelos De Sousa Lameiras,RW,72,72,2500000.0,9000.0,27,1994-12-22,176,67,308.0,Liga Portugal,1.0,1887.0,Vitória SC,RW,7.0,,2021-01-08,2024.0,38,Portugal,,,,Left,3,4,1,Medium/Low,Lean (170-185),No,5300000.0,,"Flair, Technical Dribbler (AI)",76.0,69.0,69.0,76.0,42.0,62.0,68,66,40,69,59,75,75,74,64,75,78,74,84,73,80,72,66,69,57,73,66,48,68,70,70,74,29,48,49,10,14,13,8,15,,67+2,67+2,67+2,72,71,71,71,72,72,72,72,71+1,68+2,68+2,68+2,71+1,61+2,59+2,59+2,59+2,61+2,58+2,51+2,51+2,51+2,58+2,19+2,https://cdn.sofifa.net/players/225/363/23_120.png
225629,/player/225629/theo-valls/230009,23,9,2023-01-13,T. Valls,Théo Valls,CM,72,73,2700000.0,14000.0,26,1995-12-18,178,71,189.0,Super League,1.0,324.0,Servette,SUB,15.0,,2020-09-23,2023.0,18,France,,,,Left,2,3,1,Medium/Medium,Lean (170-185),No,4100000.0,,Long Shot Taker (AI),66.0,66.0,73.0,71.0,64.0,70.0,71,62,58,75,65,72,71,68,72,72,67,65,66,70,67,70,72,77,70,71,59,65,67,74,67,75,61,67,66,9,9,8,16,13,,67+2,67+2,67+2,70,69,69,69,70,71+2,71+2,71+2,71+2,72+1,72+1,72+1,71+2,69+2,69+2,69+2,69+2,69+2,68+2,66+2,66+2,66+2,68+2,18+2,https://cdn.sofifa.net/players/225/629/23_120.png
226378,/player/226378/ramon-abila/230009,23,9,2023-01-13,R. Ábila,Ramón Darío Ábila,ST,72,72,1900000.0,11000.0,32,1989-10-14,177,93,353.0,Liga Profesional,1.0,110406.0,Colón,ST,12.0,,2022-02-11,2024.0,52,Argentina,,,,Right,3,3,1,High/Low,Stocky (170-185),No,2900000.0,#Strength,"Injury Prone, Finesse Shot, Chip Shot (AI)",66.0,71.0,61.0,70.0,32.0,78.0,53,70,75,65,73,69,52,48,63,70,65,67,68,65,72,81,69,54,92,63,76,19,72,65,67,76,29,32,22,16,14,15,14,15,,72,72,72,67,69,69,69,67,67+2,67+2,67+2,65+2,62+2,62+2,62+2,65+2,48+2,50+2,50+2,50+2,48+2,46+2,49+2,49+2,49+2,46+2,20+2,https://cdn.sofifa.net/players/226/378/23_120.png
226430,/player/226430/sead-haksabanovic/230009,23,9,2023-01-13,S. Hakšabanović,Sead Hakšabanović,LW,72,80,5000000.0,33000.0,23,1999-05-04,173,74,50.0,Premiership,1.0,78.0,Celtic,RES,9.0,,2022-09-01,2027.0,15,Montenegro,,,,Right,4,4,1,High/Low,Normal (170-185),No,10000000.0,,"Flair, Long Shot Taker (AI), Outside Foot Shot, Technical Dribbler (AI)",76.0,67.0,69.0,75.0,29.0,59.0,68,65,37,69,59,75,69,65,63,75,76,76,79,69,81,67,78,69,61,72,37,28,69,73,66,72,26,29,27,14,6,7,11,15,,66+2,66+2,66+2,72,71,71,71,72,72+2,72+2,72+2,71+2,66+2,66+2,66+2,71+2,55+2,51+2,51+2,51+2,55+2,50+2,41+2,41+2,41+2,50+2,18+2,https://cdn.sofifa.net/players/226/430/23_120.png
226777,/player/226777/cyle-larin/230009,23,9,2023-01-13,C. Larin,Cyle Christopher Larin,ST,72,73,2700000.0,19000.0,27,1995-04-17,188,90,4.0,Jupiler Pro League,1.0,231.0,Club Brugge,RES,11.0,,2022-07-04,2025.0,70,Canada,111455.0,SUB,17.0,Right,4,3,1,High/Medium,Normal (185+),Yes,4000000.0,#Strength,Solid Player,72.0,71.0,64.0,67.0,27.0,77.0,69,72,72,67,61,69,66,50,47,67,68,75,63,72,48,79,68,73,87,67,60,22,73,67,63,65,21,25,20,12,9,8,12,7,,72+1,72+1,72+1,69,70,70,70,69,68+2,68+2,68+2,68+2,61+2,61+2,61+2,68+2,52+2,48+2,48+2,48+2,52+2,49+2,45+2,45+2,45+2,49+2,17+2,https://cdn.sofifa.net/players/226/777/23_120.png
229375,/player/229375/elijah-adebayo/230009,23,9,2023-01-13,E. Adebayo,Elijah Adebayo,ST,72,77,3600000.0,23000.0,24,1998-01-07,193,89,14.0,Championship,2.0,1923.0,Luton Town,RS,11.0,,2021-02-01,2024.0,14,England,,,,Right,3,3,1,High/Medium,Normal (185+),No,7100000.0,,"Flair, Technical Dribbler (AI)",74.0,71.0,50.0,69.0,45.0,80.0,43,74,72,55,63,69,54,46,42,71,69,78,67,71,59,72,71,77,85,66,71,42,74,55,65,64,42,43,34,6,11,9,11,11,,72+2,72+2,72+2,66,69,69,69,66,65+2,65+2,65+2,65+2,60+2,60+2,60+2,65+2,55+2,54+2,54+2,54+2,55+2,54+2,56+2,56+2,56+2,54+2,16+2,https://cdn.sofifa.net/players/229/375/23_120.png
229624,/player/229624/sergio-guardiola-navarro/230009,23,9,2023-01-13,Sergi Guardiola,Sergio Guardiola Navarro,ST,72,72,2000000.0,18000.0,31,1991-05-29,184,78,53.0,La Liga,1.0,462.0,Real Valladolid,SUB,16.0,,2019-01-25,2023.0,45,Spain,,,,Left,2,3,1,High/Low,Normal (170-185),No,4200000.0,,Outside Foot Shot,72.0,72.0,62.0,72.0,30.0,75.0,52,73,71,72,70,73,71,55,50,74,70,73,74,61,67,73,73,72,79,70,70,28,74,65,66,65,32,19,18,11,14,11,11,11,,72,72,72,70,71,71,71,70,70+2,70+2,70+2,68+2,63+2,63+2,63+2,68+2,51+2,50+2,50+2,50+2,51+2,48+2,46+2,46+2,46+2,48+2,17+2,https://cdn.sofifa.net/players/229/624/23_120.png
230283,/player/230283/evandro-sergio-rochedo-paulino/230009,23,9,2023-01-13,Evandro Rochedo,Evandro Sérgio Rochedo Paulino,ST,72,72,2600000.0,26000.0,26,1996-02-29,187,82,7.0,Serie A,1.0,1035.0,Atlético Mineiro,SUB,9.0,,2022-06-20,2025.0,54,Brazil,,,,Right,4,3,1,Medium/Medium,Normal (185+),No,4700000.0,,,55.0,75.0,60.0,70.0,36.0,64.0,57,75,64,64,73,70,63,72,55,74,59,52,63,77,54,79,59,39,80,74,58,37,75,54,72,73,15,44,45,9,15,9,12,11,,72,72,72,67,70,70,70,67,67+2,67+2,67+2,64+2,62+2,62+2,62+2,64+2,51+2,52+2,52+2,52+2,51+2,50+2,50+2,50+2,50+2,50+2,19+2,https://cdn.sofifa.net/players/230/283/23_120.png
230369,/player/230369/durval-murilo-dutria-pereira/230009,23,9,2023-01-13,Durval Dutría,Durval Murilo Dutría Pereira,CM,72,72,2200000.0,13000.0,30,1992-02-29,177,76,7.0,Serie A,1.0,115530.0,Cuiabá,LCM,19.0,,2022-06-20,2025.0,54,Brazil,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,4200000.0,,Long Throw-in,68.0,69.0,70.0,71.0,69.0,76.0,61,67,76,76,56,73,64,60,73,75,64,71,65,63,53,75,72,81,75,71,71,68,67,71,62,66,68,68,69,7,9,14,14,12,,70+2,70+2,70+2,69,71,71,71,69,71+1,71+1,71+1,70+2,72,72,72,70+2,70+2,71+1,71+1,71+1,70+2,70+2,70+2,70+2,70+2,70+2,16+2,https://cdn.sofifa.net/players/230/369/23_120.png
230464,/player/230464/marcos-alam-bastos-domingues/230009,23,9,2023-01-13,Alam Basteirinho,Marcos Alam Bastos Domingues,CAM,72,72,2300000.0,19000.0,30,1992-02-29,183,74,7.0,Serie A,1.0,1053.0,Santos,RAM,29.0,,2022-06-20,2025.0,54,Brazil,,,,Left,4,3,1,Medium/Low,Lean (170-185),No,4400000.0,,,62.0,65.0,72.0,73.0,36.0,53.0,68,66,48,75,67,76,65,73,69,73,61,63,66,71,61,54,51,36,58,69,63,48,71,76,71,71,10,47,44,11,10,10,12,14,,65+2,65+2,65+2,71,70,70,70,71,72,72,72,69+2,68+2,68+2,68+2,69+2,55+2,56+2,56+2,56+2,55+2,52+2,48+2,48+2,48+2,52+2,18+2,https://cdn.sofifa.net/players/230/464/23_120.png
230477,/player/230477/dersan-jaime-dinis-abravanel/230009,23,9,2023-01-13,Dersan Dinis,Dersan Jaime Dinis Abravanel,RW,72,72,2300000.0,27000.0,30,1992-02-29,176,70,7.0,Serie A,1.0,383.0,Palmeiras,SUB,33.0,,2022-06-20,2025.0,54,Brazil,,,,Right,3,3,1,High/Medium,Normal (170-185),No,4100000.0,,,78.0,66.0,69.0,67.0,52.0,68.0,72,72,69,73,54,71,55,50,64,68,76,80,58,75,45,55,69,63,75,70,58,51,73,72,41,64,45,51,60,8,16,12,14,9,,70+2,70+2,70+2,72,71,71,71,72,71+1,71+1,71+1,72,68+2,68+2,68+2,72,64+2,62+2,62+2,62+2,64+2,63+2,60+2,60+2,60+2,63+2,19+2,https://cdn.sofifa.net/players/230/477/23_120.png
230495,/player/230495/helton-luiz-celanova-vieira/230009,23,9,2023-01-13,Hélton Celanova,Hélton Luiz Celanova Vieira,ST,72,72,2300000.0,21000.0,30,1992-02-29,180,92,7.0,Serie A,1.0,1048.0,Internacional,ST,9.0,,2022-06-20,2025.0,54,Brazil,,,,Left,3,3,1,Medium/Low,Stocky (170-185),No,4400000.0,#Strength,"Power Header, Chip Shot (AI)",53.0,76.0,60.0,67.0,22.0,73.0,42,73,76,71,77,63,63,52,53,73,53,53,68,67,56,86,68,59,88,72,52,20,74,65,76,74,13,18,10,10,10,18,10,13,,72,72,72,65,69,69,69,65,68+2,68+2,68+2,63+2,62+2,62+2,62+2,63+2,43+2,46+2,46+2,46+2,43+2,40+2,41+2,41+2,41+2,40+2,17+2,https://cdn.sofifa.net/players/230/495/23_120.png
230510,/player/230510/vicemte-ernesto-tofoli-laranjeiras/230009,23,9,2023-01-13,Vicemte Tófoli,Vicemte Ernesto Tófoli Laranjeiras,LW,72,72,2600000.0,14000.0,26,1996-02-29,172,67,7.0,Serie A,1.0,112472.0,Bragantino,LW,11.0,,2022-06-20,2025.0,54,Brazil,,,,Left,2,3,1,Medium/Medium,Normal (170-185),No,4900000.0,,,79.0,71.0,63.0,75.0,36.0,48.0,58,77,53,69,69,77,64,68,59,77,81,78,62,66,84,68,56,62,41,62,44,38,74,61,73,67,31,36,32,12,10,8,16,11,,70+2,70+2,70+2,72,72,72,72,72,71+1,71+1,71+1,71+1,65+2,65+2,65+2,71+1,56+2,52+2,52+2,52+2,56+2,53+2,44+2,44+2,44+2,53+2,18+2,https://cdn.sofifa.net/players/230/510/23_120.png
230519,/player/230519/leandro-freddy-vivenco-morais/230009,23,9,2023-01-13,Leandro Vivenço,Leandro Freddy Vivenço Morais,ST,72,72,2800000.0,12000.0,22,2000-02-29,174,69,7.0,Serie A,1.0,112472.0,Bragantino,SUB,9.0,,2022-06-20,2025.0,54,Brazil,,,,Right,3,3,1,Medium/Medium,Normal (170-185),No,5300000.0,,,75.0,76.0,59.0,75.0,30.0,62.0,61,76,65,55,72,77,77,74,57,75,73,76,73,74,83,83,75,78,54,73,57,22,65,57,71,62,33,22,21,14,11,10,18,17,,72,72,72,70,71,71,71,70,68+2,68+2,68+2,69+2,61+2,61+2,61+2,69+2,52+2,48+2,48+2,48+2,52+2,49+2,42+2,42+2,42+2,49+2,21+2,https://cdn.sofifa.net/players/230/519/23_120.png
230800,/player/230800/rey-manaj/230009,23,9,2023-01-13,R. Manaj,Rey Manaj,ST,72,76,3300000.0,31000.0,25,1997-02-24,182,76,14.0,Championship,2.0,1795.0,Watford,SUB,9.0,,2022-07-13,2025.0,1,Albania,,,,Right,4,3,1,Medium/Medium,Normal (170-185),No,6500000.0,,,67.0,72.0,54.0,71.0,28.0,70.0,43,75,70,68,66,71,42,57,46,73,67,67,60,71,75,72,67,63,75,67,65,12,72,49,71,67,42,14,21,7,10,8,8,14,,72+2,72+2,72+2,67,69,69,69,67,66+2,66+2,66+2,65+2,58+2,58+2,58+2,65+2,47+2,47+2,47+2,47+2,47+2,45+2,44+2,44+2,44+2,45+2,16+2,https://cdn.sofifa.net/players/230/800/23_120.png
231743,/player/231743/keinan-davis/230009,23,9,2023-01-13,K. Davis,Keinan Davis,ST,72,77,3600000.0,45000.0,24,1998-02-13,191,82,14.0,Championship,2.0,1795.0,Watford,ST,7.0,Aston Villa,,2023.0,14,England,,,,Left,2,3,1,Medium/Medium,Stocky (185+),Yes,,#Strength,"Injury Prone, Power Header, Technical Dribbler (AI)",69.0,69.0,54.0,72.0,43.0,82.0,47,72,74,63,64,73,49,40,40,75,66,71,65,67,66,72,72,65,93,63,80,44,70,58,60,67,44,38,23,7,14,9,9,5,,72+2,72+2,72+2,67,69,69,69,67,66+2,66+2,66+2,65+2,61+2,61+2,61+2,65+2,54+2,55+2,55+2,55+2,54+2,52+2,56+2,56+2,56+2,52+2,15+2,https://cdn.sofifa.net/players/231/743/23_120.png
